trial,model,decision,score,altscore,rt,distance,countA,countB,maxspeed_front,maxspeed_back
AABBABBABBBABA,abscount,N,,,,5,6,8,0.5714285714285714,0.5714285714285714
AABBABBABBBABA,likelihood_ratio,N,,,,5,6,8,0.5714285714285714,0.5714285714285714
AABBABBABBBABA,naive_probability,A,0.75,0,1,5,6,8,0.5714285714285714,0.5714285714285714
ABAAABABABBAAA,information,A,0.67988480751028646,0.27195392300411458,7,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABABABBAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABABABBAAA,abscount,N,,,,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABABABBAAA,likelihood_ratio,A,1.380211241711606,0,5,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABABABBAAA,naive_probability,A,0.75,0,3,4,9,5,0.7142857142857143,0.5714285714285714
AAAAAABAABBBBA,information,A,0.67988480751028646,0.0,5,6,9,5,0.8571428571428571,0.5714285714285714
AAAAAABAABBBBA,relcount,A,0.8571428571428571,0.1428571428571429,7,6,9,5,0.8571428571428571,0.5714285714285714
AAAAAABAABBBBA,abscount,N,,,,6,9,5,0.8571428571428571,0.5714285714285714
AAAAAABAABBBBA,likelihood_ratio,A,1.6232492903979003,0,8,6,9,5,0.8571428571428571,0.5714285714285714
AAAAAABAABBBBA,naive_probability,A,0.75,0,1,6,9,5,0.8571428571428571,0.5714285714285714
AAAAAABAABBBBB,information,A,0.67988480751028646,0.0,5,7,8,6,0.8571428571428571,0.7142857142857143
AAAAAABAABBBBB,relcount,A,0.8571428571428571,0.1428571428571429,7,7,8,6,0.8571428571428571,0.7142857142857143
AAAAAABAABBBBB,abscount,N,,,,7,8,6,0.8571428571428571,0.7142857142857143
AAAAAABAABBBBB,likelihood_ratio,A,1.6232492903979003,0,8,7,8,6,0.8571428571428571,0.7142857142857143
AAAAAABAABBBBB,naive_probability,A,0.75,0,1,7,8,6,0.8571428571428571,0.7142857142857143
AAAABABAAABAAA,information,A,0.67988480751028646,0.13597696150205729,6,4,11,3,0.7142857142857143,0.8571428571428571
AAAABABAAABAAA,relcount,A,0.8,0.19999999999999996,5,4,11,3,0.7142857142857143,0.8571428571428571
AAAABABAAABAAA,abscount,A,0.7142857142857143,0.21428571428571427,13,4,11,3,0.7142857142857143,0.8571428571428571
AAAABABAAABAAA,likelihood_ratio,A,1.301029995663981,0,6,4,11,3,0.7142857142857143,0.8571428571428571
AAAABABAAABAAA,naive_probability,A,0.75,0,1,4,11,3,0.7142857142857143,0.8571428571428571
AAAABABAAABAAB,information,A,0.67988480751028646,0.13597696150205729,6,5,10,4,0.7142857142857143,0.7142857142857143
AAAABABAAABAAB,relcount,A,0.8,0.19999999999999996,5,5,10,4,0.7142857142857143,0.7142857142857143
AAAABABAAABAAB,abscount,A,0.7142857142857143,0.21428571428571427,13,5,10,4,0.7142857142857143,0.7142857142857143
AAAABABAAABAAB,likelihood_ratio,A,1.301029995663981,0,6,5,10,4,0.7142857142857143,0.7142857142857143
AAAABABAAABAAB,naive_probability,A,0.75,0,1,5,10,4,0.7142857142857143,0.7142857142857143
AABBAAABBBAABB,information,A,0.67988480751028646,0.27195392300411458,7,6,7,7,0.7142857142857143,0.7142857142857143
AABBAAABBBAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,7,7,0.7142857142857143,0.7142857142857143
AABBAAABBBAABB,abscount,N,,,,6,7,7,0.7142857142857143,0.7142857142857143
AABBAAABBBAABB,likelihood_ratio,A,1.3979400086720375,0,8,6,7,7,0.7142857142857143,0.7142857142857143
AABBAAABBBAABB,naive_probability,A,0.75,0,1,6,7,7,0.7142857142857143,0.7142857142857143
AABBAAABBBAABA,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714
AABBAAABBBAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.7142857142857143,0.5714285714285714
AABBAAABBBAABA,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714
AABBAAABBBAABA,likelihood_ratio,A,1.3979400086720375,0,8,7,8,6,0.7142857142857143,0.5714285714285714
AABBAAABBBAABA,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714
ABABBBAAABAAAA,information,A,0.67988480751028646,0.54390784600822917,9,4,9,5,0.5714285714285714,0.8571428571428571
ABABBBAAABAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.5714285714285714,0.8571428571428571
ABABBBAAABAAAA,abscount,N,,,,4,9,5,0.5714285714285714,0.8571428571428571
ABABBBAAABAAAA,likelihood_ratio,N,,,,4,9,5,0.5714285714285714,0.8571428571428571
ABABBBAAABAAAA,naive_probability,B,0.75,0,4,4,9,5,0.5714285714285714,0.8571428571428571
ABABBBAAABAAAB,information,A,0.67988480751028646,0.54390784600822917,9,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBAAABAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBAAABAAAB,abscount,N,,,,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBAAABAAAB,likelihood_ratio,N,,,,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBAAABAAAB,naive_probability,B,0.75,0,4,3,8,6,0.5714285714285714,0.7142857142857143
ABAABBABAABBAA,information,A,0.67988480751028646,0.54390784600822917,9,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABAABBAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABAABBAA,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABAABBAA,likelihood_ratio,A,1.3521825181113623,0,10,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABAABBAA,naive_probability,A,0.75,0,3,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABAABBAB,information,A,0.67988480751028646,0.54390784600822917,9,4,7,7,0.5714285714285714,0.5714285714285714
ABAABBABAABBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.5714285714285714,0.5714285714285714
ABAABBABAABBAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714
ABAABBABAABBAB,likelihood_ratio,A,1.3521825181113623,0,10,4,7,7,0.5714285714285714,0.5714285714285714
ABAABBABAABBAB,naive_probability,A,0.75,0,3,4,7,7,0.5714285714285714,0.5714285714285714
AAAAABABBBABAA,information,A,0.67988480751028646,0.0,5,4,9,5,0.8571428571428571,0.5714285714285714
AAAAABABBBABAA,relcount,A,0.8333333333333334,0.16666666666666663,6,4,9,5,0.8571428571428571,0.5714285714285714
AAAAABABBBABAA,abscount,N,,,,4,9,5,0.8571428571428571,0.5714285714285714
AAAAABABBBABAA,likelihood_ratio,A,1.4771212547196622,0,7,4,9,5,0.8571428571428571,0.5714285714285714
AAAAABABBBABAA,naive_probability,A,0.75,0,1,4,9,5,0.8571428571428571,0.5714285714285714
AAAAABABBBABAB,information,A,0.67988480751028646,0.0,5,3,8,6,0.8571428571428571,0.7142857142857143
AAAAABABBBABAB,relcount,A,0.8333333333333334,0.16666666666666663,6,3,8,6,0.8571428571428571,0.7142857142857143
AAAAABABBBABAB,abscount,N,,,,3,8,6,0.8571428571428571,0.7142857142857143
AAAAABABBBABAB,likelihood_ratio,A,1.4771212547196622,0,7,3,8,6,0.8571428571428571,0.7142857142857143
AAAAABABBBABAB,naive_probability,A,0.75,0,1,3,8,6,0.8571428571428571,0.7142857142857143
AAABBBAABBBABB,information,A,0.67988480751028646,0.40793088450617188,8,7,6,8,0.5714285714285714,0.7142857142857143
AAABBBAABBBABB,relcount,A,0.75,0.25,4,7,6,8,0.5714285714285714,0.7142857142857143
AAABBBAABBBABB,abscount,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
AAABBBAABBBABB,likelihood_ratio,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
AAABBBAABBBABB,naive_probability,A,0.75,0,1,7,6,8,0.5714285714285714,0.7142857142857143
ABAAAAABBBAAAB,information,A,0.67988480751028646,0.13597696150205729,6,4,9,5,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAB,abscount,N,,,,4,9,5,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAB,likelihood_ratio,A,1.380211241711606,0,5,4,9,5,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAB,naive_probability,A,0.75,0,3,4,9,5,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAA,information,A,0.67988480751028646,0.13597696150205729,6,5,10,4,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,10,4,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAA,abscount,A,0.7142857142857143,0.2857142857142857,14,5,10,4,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAA,likelihood_ratio,A,1.380211241711606,0,5,5,10,4,0.8571428571428571,0.5714285714285714
ABAAAAABBBAAAA,naive_probability,A,0.75,0,3,5,10,4,0.8571428571428571,0.5714285714285714
AAABBBAABBBABA,information,A,0.67988480751028646,0.40793088450617188,8,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBAABBBABA,relcount,A,0.75,0.25,4,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBAABBBABA,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBAABBBABA,likelihood_ratio,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBAABBBABA,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
AABBBAAABABBAA,information,A,0.67988480751028646,0.40793088450617188,8,5,8,6,0.5714285714285714,0.5714285714285714
AABBBAAABABBAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.5714285714285714
AABBBAAABABBAA,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
AABBBAAABABBAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
AABBBAAABABBAA,naive_probability,A,0.75,0,1,5,8,6,0.5714285714285714,0.5714285714285714
ABBAAAAAABBBAA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714
ABBAAAAAABBBAA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,9,5,0.7142857142857143,0.5714285714285714
ABBAAAAAABBBAA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
ABBAAAAAABBBAA,likelihood_ratio,A,1.5952205667976567,0,9,6,9,5,0.7142857142857143,0.5714285714285714
ABBAAAAAABBBAA,naive_probability,B,0.75,0,2,6,9,5,0.7142857142857143,0.5714285714285714
AAABABABBBAAAA,information,A,0.67988480751028646,0.27195392300411458,7,4,9,5,0.7142857142857143,0.5714285714285714
AAABABABBBAAAA,relcount,A,0.75,0.25,4,4,9,5,0.7142857142857143,0.5714285714285714
AAABABABBBAAAA,abscount,N,,,,4,9,5,0.7142857142857143,0.5714285714285714
AAABABABBBAAAA,likelihood_ratio,A,1.380211241711606,0,6,4,9,5,0.7142857142857143,0.5714285714285714
AAABABABBBAAAA,naive_probability,A,0.75,0,1,4,9,5,0.7142857142857143,0.5714285714285714
AAABABABBBAAAB,information,A,0.67988480751028646,0.27195392300411458,7,3,8,6,0.7142857142857143,0.5714285714285714
AAABABABBBAAAB,relcount,A,0.75,0.25,4,3,8,6,0.7142857142857143,0.5714285714285714
AAABABABBBAAAB,abscount,N,,,,3,8,6,0.7142857142857143,0.5714285714285714
AAABABABBBAAAB,likelihood_ratio,A,1.380211241711606,0,6,3,8,6,0.7142857142857143,0.5714285714285714
AAABABABBBAAAB,naive_probability,A,0.75,0,1,3,8,6,0.7142857142857143,0.5714285714285714
ABBABAABABAABB,information,A,0.67988480751028646,0.54390784600822917,9,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAABABAABB,relcount,B,0.6666666666666667,0.3333333333333333,3,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAABABAABB,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAABABAABB,likelihood_ratio,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAABABAABB,naive_probability,B,0.75,0,2,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAABABAABA,information,A,0.67988480751028646,0.54390784600822917,9,7,8,6,0.5714285714285714,0.5714285714285714
ABBABAABABAABA,relcount,B,0.6666666666666667,0.3333333333333333,3,7,8,6,0.5714285714285714,0.5714285714285714
ABBABAABABAABA,abscount,N,,,,7,8,6,0.5714285714285714,0.5714285714285714
ABBABAABABAABA,likelihood_ratio,N,,,,7,8,6,0.5714285714285714,0.5714285714285714
ABBABAABABAABA,naive_probability,B,0.75,0,2,7,8,6,0.5714285714285714,0.5714285714285714
AAABABBABABBBB,information,A,0.67988480751028646,0.40793088450617188,8,7,6,8,0.5714285714285714,0.7142857142857143
AAABABBABABBBB,relcount,A,0.75,0.25,4,7,6,8,0.5714285714285714,0.7142857142857143
AAABABBABABBBB,abscount,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
AAABABBABABBBB,likelihood_ratio,A,1.380211241711606,0,6,7,6,8,0.5714285714285714,0.7142857142857143
AAABABBABABBBB,naive_probability,A,0.75,0,1,7,6,8,0.5714285714285714,0.7142857142857143
AAABABBABABBBA,information,A,0.67988480751028646,0.40793088450617188,8,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBABABBBA,relcount,A,0.75,0.25,4,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBABABBBA,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBABABBBA,likelihood_ratio,A,1.380211241711606,0,6,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBABABBBA,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
AAABBAABABBABB,information,A,0.67988480751028646,0.27195392300411458,7,6,7,7,0.7142857142857143,0.7142857142857143
AAABBAABABBABB,relcount,A,0.75,0.25,4,6,7,7,0.7142857142857143,0.7142857142857143
AAABBAABABBABB,abscount,N,,,,6,7,7,0.7142857142857143,0.7142857142857143
AAABBAABABBABB,likelihood_ratio,A,1.3521825181113625,0,7,6,7,7,0.7142857142857143,0.7142857142857143
AAABBAABABBABB,naive_probability,A,0.75,0,1,6,7,7,0.7142857142857143,0.7142857142857143
AAABBAABABBABA,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714
AAABBAABABBABA,relcount,A,0.75,0.25,4,7,8,6,0.7142857142857143,0.5714285714285714
AAABBAABABBABA,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714
AAABBAABABBABA,likelihood_ratio,A,1.3521825181113625,0,7,7,8,6,0.7142857142857143,0.5714285714285714
AAABBAABABBABA,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714
ABAABABAAABAAB,information,A,0.67988480751028646,0.40793088450617188,8,6,9,5,0.5714285714285714,0.7142857142857143
ABAABABAAABAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.5714285714285714,0.7142857142857143
ABAABABAAABAAB,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
ABAABABAAABAAB,likelihood_ratio,A,1.380211241711606,0,7,6,9,5,0.5714285714285714,0.7142857142857143
ABAABABAAABAAB,naive_probability,A,0.75,0,3,6,9,5,0.5714285714285714,0.7142857142857143
ABAABABAAABAAA,information,A,0.67988480751028646,0.40793088450617188,8,5,10,4,0.5714285714285714,0.8571428571428571
ABAABABAAABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,10,4,0.5714285714285714,0.8571428571428571
ABAABABAAABAAA,abscount,A,0.7142857142857143,0.2857142857142857,14,5,10,4,0.5714285714285714,0.8571428571428571
ABAABABAAABAAA,likelihood_ratio,A,1.380211241711606,0,7,5,10,4,0.5714285714285714,0.8571428571428571
ABAABABAAABAAA,naive_probability,A,0.75,0,3,5,10,4,0.5714285714285714,0.8571428571428571
AABAABAAAABBBA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAAABBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAAABBBA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAAABBBA,likelihood_ratio,A,1.380211241711606,0,5,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAAABBBA,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAAABBBB,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAAABBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAAABBBB,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAAABBBB,likelihood_ratio,A,1.380211241711606,0,5,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAAABBBB,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714
ABABBBAAABABAB,information,A,0.67988480751028646,0.54390784600822917,9,2,7,7,0.5714285714285714,0.5714285714285714
ABABBBAAABABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,7,7,0.5714285714285714,0.5714285714285714
ABABBBAAABABAB,abscount,N,,,,2,7,7,0.5714285714285714,0.5714285714285714
ABABBBAAABABAB,likelihood_ratio,N,,,,2,7,7,0.5714285714285714,0.5714285714285714
ABABBBAAABABAB,naive_probability,B,0.75,0,4,2,7,7,0.5714285714285714,0.5714285714285714
ABABBBAAABABAA,information,A,0.67988480751028646,0.54390784600822917,9,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBAAABABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBAAABABAA,abscount,N,,,,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBAAABABAA,likelihood_ratio,N,,,,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBAAABABAA,naive_probability,B,0.75,0,4,3,8,6,0.5714285714285714,0.7142857142857143
ABABBBABAABBAB,information,B,0.67988480751028646,0.40793088450617188,8,3,6,8,0.5714285714285714,0.5714285714285714
ABABBBABAABBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,6,8,0.5714285714285714,0.5714285714285714
ABABBBABAABBAB,abscount,N,,,,3,6,8,0.5714285714285714,0.5714285714285714
ABABBBABAABBAB,likelihood_ratio,N,,,,3,6,8,0.5714285714285714,0.5714285714285714
ABABBBABAABBAB,naive_probability,B,0.75,0,4,3,6,8,0.5714285714285714,0.5714285714285714
AAABBABBAABABB,information,A,0.67988480751028646,0.54390784600822917,9,6,7,7,0.5714285714285714,0.5714285714285714
AAABBABBAABABB,relcount,A,0.75,0.25,4,6,7,7,0.5714285714285714,0.5714285714285714
AAABBABBAABABB,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AAABBABBAABABB,likelihood_ratio,A,1.3521825181113623,0,10,6,7,7,0.5714285714285714,0.5714285714285714
AAABBABBAABABB,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
ABBAAABBBAABBB,information,B,0.67988480751028646,0.54390784600822917,9,7,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBAABBB,relcount,B,0.6666666666666667,0.3333333333333333,3,7,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBAABBB,abscount,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBAABBB,likelihood_ratio,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBAABBB,naive_probability,B,0.75,0,2,7,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBAABBA,information,B,0.67988480751028646,0.54390784600822917,9,6,7,7,0.5714285714285714,0.5714285714285714
ABBAAABBBAABBA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,7,7,0.5714285714285714,0.5714285714285714
ABBAAABBBAABBA,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBAAABBBAABBA,likelihood_ratio,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBAAABBBAABBA,naive_probability,B,0.75,0,2,6,7,7,0.5714285714285714,0.5714285714285714
ABBBBAABBBBBAB,information,B,0.67988480751028646,0.40793088450617188,8,5,4,10,0.5714285714285714,0.8571428571428571
ABBBBAABBBBBAB,relcount,B,0.6666666666666667,0.3333333333333333,3,5,4,10,0.5714285714285714,0.8571428571428571
ABBBBAABBBBBAB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.5714285714285714,0.8571428571428571
ABBBBAABBBBBAB,likelihood_ratio,B,-1.380211241711606,0,5,5,4,10,0.5714285714285714,0.8571428571428571
ABBBBAABBBBBAB,naive_probability,B,0.75,0,2,5,4,10,0.5714285714285714,0.8571428571428571
ABBBBAABBBBBAA,information,B,0.67988480751028646,0.40793088450617188,8,6,5,9,0.5714285714285714,0.7142857142857143
ABBBBAABBBBBAA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,5,9,0.5714285714285714,0.7142857142857143
ABBBBAABBBBBAA,abscount,N,,,,6,5,9,0.5714285714285714,0.7142857142857143
ABBBBAABBBBBAA,likelihood_ratio,B,-1.380211241711606,0,5,6,5,9,0.5714285714285714,0.7142857142857143
ABBBBAABBBBBAA,naive_probability,B,0.75,0,2,6,5,9,0.5714285714285714,0.7142857142857143
AABBBABABABBBA,information,B,0.67988480751028646,0.54390784600822917,9,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABABABBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABABABBBA,abscount,N,,,,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABABABBBA,likelihood_ratio,N,,,,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABABABBBA,naive_probability,A,0.75,0,1,3,6,8,0.5714285714285714,0.5714285714285714
AAAAAAABAAAABB,information,A,0.67988480751028646,0.0,5,6,11,3,1.0,0.5714285714285714
AAAAAAABAAAABB,relcount,A,0.875,0.125,8,6,11,3,1.0,0.5714285714285714
AAAAAAABAAAABB,abscount,A,0.7142857142857143,0.07142857142857142,11,6,11,3,1.0,0.5714285714285714
AAAAAAABAAAABB,likelihood_ratio,A,1.7481880270062002,0,9,6,11,3,1.0,0.5714285714285714
AAAAAAABAAAABB,naive_probability,A,0.75,0,1,6,11,3,1.0,0.5714285714285714
AAAAAAABAAAABA,information,A,0.67988480751028646,0.0,5,7,12,2,1.0,0.7142857142857143
AAAAAAABAAAABA,relcount,A,0.875,0.125,8,7,12,2,1.0,0.7142857142857143
AAAAAAABAAAABA,abscount,A,0.7142857142857143,0.07142857142857142,11,7,12,2,1.0,0.7142857142857143
AAAAAAABAAAABA,likelihood_ratio,A,1.7481880270062002,0,9,7,12,2,1.0,0.7142857142857143
AAAAAAABAAAABA,naive_probability,A,0.75,0,1,7,12,2,1.0,0.7142857142857143
AABBBABABABBBB,information,B,0.67988480751028646,0.54390784600822917,9,4,5,9,0.5714285714285714,0.7142857142857143
AABBBABABABBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,5,9,0.5714285714285714,0.7142857142857143
AABBBABABABBBB,abscount,N,,,,4,5,9,0.5714285714285714,0.7142857142857143
AABBBABABABBBB,likelihood_ratio,N,,,,4,5,9,0.5714285714285714,0.7142857142857143
AABBBABABABBBB,naive_probability,A,0.75,0,1,4,5,9,0.5714285714285714,0.7142857142857143
ABAAAABBAAAABA,information,A,0.67988480751028646,0.13597696150205729,6,7,10,4,0.7142857142857143,0.7142857142857143
ABAAAABBAAAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,7,10,4,0.7142857142857143,0.7142857142857143
ABAAAABBAAAABA,abscount,A,0.7142857142857143,0.2857142857142857,14,7,10,4,0.7142857142857143,0.7142857142857143
ABAAAABBAAAABA,likelihood_ratio,A,1.380211241711606,0,5,7,10,4,0.7142857142857143,0.7142857142857143
ABAAAABBAAAABA,naive_probability,A,0.75,0,3,7,10,4,0.7142857142857143,0.7142857142857143
ABAAAABBAAAABB,information,A,0.67988480751028646,0.13597696150205729,6,6,9,5,0.7142857142857143,0.5714285714285714
ABAAAABBAAAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.7142857142857143,0.5714285714285714
ABAAAABBAAAABB,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
ABAAAABBAAAABB,likelihood_ratio,A,1.380211241711606,0,5,6,9,5,0.7142857142857143,0.5714285714285714
ABAAAABBAAAABB,naive_probability,A,0.75,0,3,6,9,5,0.7142857142857143,0.5714285714285714
ABAABBBABABAAA,information,B,0.67988480751028646,0.54390784600822917,9,5,8,6,0.5714285714285714,0.7142857142857143
ABAABBBABABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.7142857142857143
ABAABBBABABAAA,abscount,N,,,,5,8,6,0.5714285714285714,0.7142857142857143
ABAABBBABABAAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.7142857142857143
ABAABBBABABAAA,naive_probability,A,0.75,0,3,5,8,6,0.5714285714285714,0.7142857142857143
ABABBABAABBBBB,information,A,0.67988480751028646,0.54390784600822917,9,6,5,9,0.5714285714285714,0.7142857142857143
ABABBABAABBBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,5,9,0.5714285714285714,0.7142857142857143
ABABBABAABBBBB,abscount,N,,,,6,5,9,0.5714285714285714,0.7142857142857143
ABABBABAABBBBB,likelihood_ratio,N,,,,6,5,9,0.5714285714285714,0.7142857142857143
ABABBABAABBBBB,naive_probability,B,0.75,0,4,6,5,9,0.5714285714285714,0.7142857142857143
ABBAABABAABAAB,information,A,0.67988480751028646,0.54390784600822917,9,5,8,6,0.5714285714285714,0.5714285714285714
ABBAABABAABAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,5,8,6,0.5714285714285714,0.5714285714285714
ABBAABABAABAAB,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABBAABABAABAAB,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABBAABABAABAAB,naive_probability,B,0.75,0,2,5,8,6,0.5714285714285714,0.5714285714285714
ABBAABABAABAAA,information,A,0.67988480751028646,0.54390784600822917,9,6,9,5,0.5714285714285714,0.7142857142857143
ABBAABABAABAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,9,5,0.5714285714285714,0.7142857142857143
ABBAABABAABAAA,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
ABBAABABAABAAA,likelihood_ratio,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
ABBAABABAABAAA,naive_probability,B,0.75,0,2,6,9,5,0.5714285714285714,0.7142857142857143
AABABBABABAAAB,information,A,0.67988480751028646,0.54390784600822917,9,5,8,6,0.5714285714285714,0.5714285714285714
AABABBABABAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.5714285714285714
AABABBABABAAAB,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
AABABBABABAAAB,likelihood_ratio,A,1.401400540781544,0,12,5,8,6,0.5714285714285714,0.5714285714285714
AABABBABABAAAB,naive_probability,A,0.75,0,1,5,8,6,0.5714285714285714,0.5714285714285714
AABABBABABAAAA,information,A,0.67988480751028646,0.54390784600822917,9,6,9,5,0.5714285714285714,0.7142857142857143
